# Renewables.ninja Wind power (Point API) - 52.953, -1.150 - Version: 1.4 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, wind_speed in m/s,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""wind_speed"": ""m/s""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""52.9534193"""," ""lon"": ""-1.1496461"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""height"": ""135"""," ""turbine"": ""Enercon E126 7500"""," ""raw"": ""true""}}"
time,local_time,electricity,wind_speed,,,,,,,,,,,
05/09/2019 06:00,05/09/2019 07:00,0.21,7.16,,,,,,,,,,,
05/09/2019 07:00,05/09/2019 08:00,0.228,7.359,,,,,,,,,,,
05/09/2019 08:00,05/09/2019 09:00,0.358,8.657,,,,,,,,,,,
05/09/2019 09:00,05/09/2019 10:00,0.324,8.333,,,,,,,,,,,
05/09/2019 10:00,05/09/2019 11:00,0.279,7.892,,,,,,,,,,,
05/09/2019 11:00,05/09/2019 12:00,0.262,7.72,,,,,,,,,,,
05/09/2019 12:00,05/09/2019 13:00,0.275,7.847,,,,,,,,,,,
05/09/2019 13:00,05/09/2019 14:00,0.307,8.172,,,,,,,,,,,
05/09/2019 14:00,05/09/2019 15:00,0.337,8.461,,,,,,,,,,,
05/09/2019 15:00,05/09/2019 16:00,0.361,8.671,,,,,,,,,,,
05/09/2019 16:00,05/09/2019 17:00,0.368,8.738,,,,,,,,,,,
05/09/2019 17:00,05/09/2019 18:00,0.298,8.089,,,,,,,,,,,
05/09/2019 18:00,05/09/2019 19:00,0.247,7.566,,,,,,,,,,,
05/09/2019 19:00,05/09/2019 20:00,0.282,7.92,,,,,,,,,,,
05/09/2019 20:00,05/09/2019 21:00,0.336,8.441,,,,,,,,,,,
05/09/2019 21:00,05/09/2019 22:00,0.334,8.422,,,,,,,,,,,
05/09/2019 22:00,05/09/2019 23:00,0.315,8.244,,,,,,,,,,,
05/09/2019 23:00,06/09/2019 00:00,0.307,8.17,,,,,,,,,,,
06/09/2019 00:00,06/09/2019 01:00,0.304,8.141,,,,,,,,,,,
06/09/2019 01:00,06/09/2019 02:00,0.349,8.565,,,,,,,,,,,
06/09/2019 02:00,06/09/2019 03:00,0.351,8.583,,,,,,,,,,,
06/09/2019 03:00,06/09/2019 04:00,0.37,8.765,,,,,,,,,,,
06/09/2019 04:00,06/09/2019 05:00,0.37,8.764,,,,,,,,,,,
06/09/2019 05:00,06/09/2019 06:00,0.333,8.415,,,,,,,,,,,
06/09/2019 06:00,06/09/2019 07:00,0.363,8.694,,,,,,,,,,,
06/09/2019 07:00,06/09/2019 08:00,0.386,8.904,,,,,,,,,,,
06/09/2019 08:00,06/09/2019 09:00,0.48,9.751,,,,,,,,,,,
06/09/2019 09:00,06/09/2019 10:00,0.566,10.534,,,,,,,,,,,
06/09/2019 10:00,06/09/2019 11:00,0.502,9.951,,,,,,,,,,,
06/09/2019 11:00,06/09/2019 12:00,0.48,9.743,,,,,,,,,,,
06/09/2019 12:00,06/09/2019 13:00,0.486,9.807,,,,,,,,,,,
06/09/2019 13:00,06/09/2019 14:00,0.488,9.824,,,,,,,,,,,
06/09/2019 14:00,06/09/2019 15:00,0.467,9.639,,,,,,,,,,,
06/09/2019 15:00,06/09/2019 16:00,0.447,9.456,,,,,,,,,,,
06/09/2019 16:00,06/09/2019 17:00,0.411,9.136,,,,,,,,,,,
06/09/2019 17:00,06/09/2019 18:00,0.328,8.379,,,,,,,,,,,
06/09/2019 18:00,06/09/2019 19:00,0.289,8,,,,,,,,,,,
06/09/2019 19:00,06/09/2019 20:00,0.282,7.93,,,,,,,,,,,
06/09/2019 20:00,06/09/2019 21:00,0.289,7.988,,,,,,,,,,,
06/09/2019 21:00,06/09/2019 22:00,0.305,8.148,,,,,,,,,,,
06/09/2019 22:00,06/09/2019 23:00,0.312,8.219,,,,,,,,,,,
06/09/2019 23:00,07/09/2019 00:00,0.311,8.211,,,,,,,,,,,
07/09/2019 00:00,07/09/2019 01:00,0.309,8.195,,,,,,,,,,,
07/09/2019 01:00,07/09/2019 02:00,0.312,8.227,,,,,,,,,,,
07/09/2019 02:00,07/09/2019 03:00,0.317,8.265,,,,,,,,,,,
07/09/2019 03:00,07/09/2019 04:00,0.311,8.215,,,,,,,,,,,
07/09/2019 04:00,07/09/2019 05:00,0.296,8.067,,,,,,,,,,,
07/09/2019 05:00,07/09/2019 06:00,0.275,7.859,,,,,,,,,,,
07/09/2019 06:00,07/09/2019 07:00,0.189,6.905,,,,,,,,,,,
07/09/2019 07:00,07/09/2019 08:00,0.157,6.487,,,,,,,,,,,
07/09/2019 08:00,07/09/2019 09:00,0.189,6.9,,,,,,,,,,,
07/09/2019 09:00,07/09/2019 10:00,0.192,6.935,,,,,,,,,,,
07/09/2019 10:00,07/09/2019 11:00,0.18,6.794,,,,,,,,,,,
07/09/2019 11:00,07/09/2019 12:00,0.172,6.682,,,,,,,,,,,
07/09/2019 12:00,07/09/2019 13:00,0.164,6.583,,,,,,,,,,,
07/09/2019 13:00,07/09/2019 14:00,0.162,6.562,,,,,,,,,,,
07/09/2019 14:00,07/09/2019 15:00,0.171,6.679,,,,,,,,,,,
07/09/2019 15:00,07/09/2019 16:00,0.186,6.865,,,,,,,,,,,
07/09/2019 16:00,07/09/2019 17:00,0.198,7.012,,,,,,,,,,,
07/09/2019 17:00,07/09/2019 18:00,0.189,6.91,,,,,,,,,,,
07/09/2019 18:00,07/09/2019 19:00,0.208,7.126,,,,,,,,,,,
07/09/2019 19:00,07/09/2019 20:00,0.232,7.391,,,,,,,,,,,
07/09/2019 20:00,07/09/2019 21:00,0.211,7.163,,,,,,,,,,,
07/09/2019 21:00,07/09/2019 22:00,0.158,6.507,,,,,,,,,,,
07/09/2019 22:00,07/09/2019 23:00,0.109,5.761,,,,,,,,,,,
07/09/2019 23:00,08/09/2019 00:00,0.07,4.998,,,,,,,,,,,
08/09/2019 00:00,08/09/2019 01:00,0.059,4.735,,,,,,,,,,,
08/09/2019 01:00,08/09/2019 02:00,0.063,4.831,,,,,,,,,,,
08/09/2019 02:00,08/09/2019 03:00,0.074,5.092,,,,,,,,,,,
08/09/2019 03:00,08/09/2019 04:00,0.084,5.29,,,,,,,,,,,
08/09/2019 04:00,08/09/2019 05:00,0.083,5.278,,,,,,,,,,,
08/09/2019 05:00,08/09/2019 06:00,0.071,5.019,,,,,,,,,,,
08/09/2019 06:00,08/09/2019 07:00,0.044,4.332,,,,,,,,,,,
08/09/2019 07:00,08/09/2019 08:00,0.022,3.548,,,,,,,,,,,
08/09/2019 08:00,08/09/2019 09:00,0.021,3.491,,,,,,,,,,,
08/09/2019 09:00,08/09/2019 10:00,0.02,3.425,,,,,,,,,,,
08/09/2019 10:00,08/09/2019 11:00,0.016,3.225,,,,,,,,,,,
08/09/2019 11:00,08/09/2019 12:00,0.013,3.079,,,,,,,,,,,
08/09/2019 12:00,08/09/2019 13:00,0.012,2.986,,,,,,,,,,,
08/09/2019 13:00,08/09/2019 14:00,0.01,2.878,,,,,,,,,,,
08/09/2019 14:00,08/09/2019 15:00,0.009,2.807,,,,,,,,,,,
08/09/2019 15:00,08/09/2019 16:00,0.009,2.769,,,,,,,,,,,
08/09/2019 16:00,08/09/2019 17:00,0.008,2.679,,,,,,,,,,,
08/09/2019 17:00,08/09/2019 18:00,0.007,2.553,,,,,,,,,,,
08/09/2019 18:00,08/09/2019 19:00,0.008,2.686,,,,,,,,,,,
08/09/2019 19:00,08/09/2019 20:00,0.022,3.521,,,,,,,,,,,
08/09/2019 20:00,08/09/2019 21:00,0.058,4.708,,,,,,,,,,,
08/09/2019 21:00,08/09/2019 22:00,0.114,5.849,,,,,,,,,,,
08/09/2019 22:00,08/09/2019 23:00,0.171,6.677,,,,,,,,,,,
08/09/2019 23:00,09/09/2019 00:00,0.199,7.028,,,,,,,,,,,
09/09/2019 00:00,09/09/2019 01:00,0.194,6.963,,,,,,,,,,,
09/09/2019 01:00,09/09/2019 02:00,0.171,6.674,,,,,,,,,,,
09/09/2019 02:00,09/09/2019 03:00,0.151,6.401,,,,,,,,,,,
09/09/2019 03:00,09/09/2019 04:00,0.135,6.164,,,,,,,,,,,
09/09/2019 04:00,09/09/2019 05:00,0.121,5.954,,,,,,,,,,,
09/09/2019 05:00,09/09/2019 06:00,0.117,5.893,,,,,,,,,,,
09/09/2019 06:00,09/09/2019 07:00,0.116,5.869,,,,,,,,,,,
09/09/2019 07:00,09/09/2019 08:00,0.11,5.773,,,,,,,,,,,
09/09/2019 08:00,09/09/2019 09:00,0.118,5.907,,,,,,,,,,,
09/09/2019 09:00,09/09/2019 10:00,0.14,6.24,,,,,,,,,,,
09/09/2019 10:00,09/09/2019 11:00,0.184,6.844,,,,,,,,,,,
09/09/2019 11:00,09/09/2019 12:00,0.197,6.995,,,,,,,,,,,
09/09/2019 12:00,09/09/2019 13:00,0.18,6.789,,,,,,,,,,,
09/09/2019 13:00,09/09/2019 14:00,0.143,6.287,,,,,,,,,,,
09/09/2019 14:00,09/09/2019 15:00,0.106,5.695,,,,,,,,,,,
09/09/2019 15:00,09/09/2019 16:00,0.076,5.135,,,,,,,,,,,
09/09/2019 16:00,09/09/2019 17:00,0.065,4.869,,,,,,,,,,,
09/09/2019 17:00,09/09/2019 18:00,0.07,4.99,,,,,,,,,,,
09/09/2019 18:00,09/09/2019 19:00,0.07,4.997,,,,,,,,,,,
09/09/2019 19:00,09/09/2019 20:00,0.062,4.812,,,,,,,,,,,
09/09/2019 20:00,09/09/2019 21:00,0.049,4.468,,,,,,,,,,,
09/09/2019 21:00,09/09/2019 22:00,0.036,4.091,,,,,,,,,,,
09/09/2019 22:00,09/09/2019 23:00,0.03,3.866,,,,,,,,,,,
09/09/2019 23:00,10/09/2019 00:00,0.025,3.679,,,,,,,,,,,
10/09/2019 00:00,10/09/2019 01:00,0.018,3.335,,,,,,,,,,,
10/09/2019 01:00,10/09/2019 02:00,0.018,3.329,,,,,,,,,,,
10/09/2019 02:00,10/09/2019 03:00,0.029,3.812,,,,,,,,,,,
10/09/2019 03:00,10/09/2019 04:00,0.05,4.51,,,,,,,,,,,
10/09/2019 04:00,10/09/2019 05:00,0.07,4.996,,,,,,,,,,,
10/09/2019 05:00,10/09/2019 06:00,0.089,5.396,,,,,,,,,,,
10/09/2019 06:00,10/09/2019 07:00,0.092,5.449,,,,,,,,,,,
10/09/2019 07:00,10/09/2019 08:00,0.056,4.67,,,,,,,,,,,
10/09/2019 08:00,10/09/2019 09:00,0.065,4.889,,,,,,,,,,,
10/09/2019 09:00,10/09/2019 10:00,0.08,5.219,,,,,,,,,,,
